transaction_id,client_id,date,amount,sku_count,categories_purchased
TXN-025361,CLI-0364,2022-12-20,132.94,8,gaseosas|agua|jugos
TXN-025362,CLI-0378,2022-12-20,223.24,7,gaseosas|agua|jugos
TXN-025363,CLI-0293,2022-12-20,158.21,6,gaseosas|agua|jugos
TXN-025364,CLI-0206,2022-12-20,216.1,9,gaseosas|agua|jugos
TXN-025365,CLI-0060,2022-12-20,479.16,6,gaseosas|agua|jugos|energeticas
TXN-025366,CLI-0412,2022-12-20,189.69,4,gaseosas|agua
TXN-025367,CLI-0013,2022-12-20,75.4,2,gaseosas
TXN-025368,CLI-0164,2022-12-20,169.11,6,gaseosas|agua
TXN-025369,CLI-0201,2022-12-20,357.92,7,gaseosas|agua|jugos
TXN-025370,CLI-0247,2022-12-20,151.12,5,gaseosas|agua
TXN-025371,CLI-0302,2022-12-20,181.22,5,gaseosas|agua|jugos
TXN-025372,CLI-0369,2022-12-20,157.11,5,gaseosas|agua|jugos
TXN-025373,CLI-0172,2022-12-20,153.1,6,gaseosas|agua|jugos
TXN-025374,CLI-0425,2022-12-20,189.79,7,gaseosas|agua|jugos
TXN-025375,CLI-0005,2022-12-20,389.75,8,gaseosas|agua|jugos|energeticas
TXN-025376,CLI-0312,2022-12-20,396.43,9,gaseosas|agua|jugos|energeticas
TXN-025377,CLI-0135,2022-12-20,131.27,6,gaseosas|agua|jugos
TXN-025378,CLI-0143,2022-12-20,195.64,4,gaseosas|agua
TXN-025379,CLI-0076,2022-12-20,112.53,2,gaseosas|agua
TXN-025380,CLI-0473,2022-12-20,426.54,8,gaseosas|agua|jugos|energeticas
TXN-025381,CLI-0249,2022-12-20,149.88,6,gaseosas|agua|jugos
TXN-025382,CLI-0280,2022-12-20,124.54,4,gaseosas|agua
TXN-025383,CLI-0235,2022-12-20,221.66,5,gaseosas|agua|jugos
TXN-025384,CLI-0308,2022-12-20,162.47,4,gaseosas|agua
TXN-025385,CLI-0379,2022-12-20,409.91,8,gaseosas|agua|jugos|energeticas
TXN-025386,CLI-0079,2022-12-20,220.04,3,gaseosas|agua
TXN-025387,CLI-0011,2022-12-20,180.18,4,gaseosas|agua
TXN-025388,CLI-0410,2022-12-20,295.53,6,gaseosas|agua|jugos
TXN-025389,CLI-0337,2022-12-20,102.66,5,gaseosas|agua
TXN-025390,CLI-0236,2022-12-20,127.79,6,gaseosas|agua|jugos
TXN-025391,CLI-0294,2022-12-20,123.73,2,gaseosas|agua
TXN-025392,CLI-0485,2022-12-20,224.26,7,gaseosas|agua|jugos
TXN-025393,CLI-0462,2022-12-20,242.52,5,gaseosas|agua
TXN-025394,CLI-0418,2022-12-20,126.88,8,gaseosas|agua|jugos
TXN-025395,CLI-0140,2022-12-20,364.63,8,gaseosas|agua|jugos|energeticas
TXN-025396,CLI-0369,2022-12-20,198.43,4,gaseosas|agua
TXN-025397,CLI-0012,2022-12-20,226.62,5,gaseosas|agua|jugos
TXN-025398,CLI-0381,2022-12-20,181.2,5,gaseosas|agua
TXN-025399,CLI-0215,2022-12-20,169.91,7,gaseosas|agua|jugos
TXN-025400,CLI-0161,2022-12-20,158.76,6,gaseosas|agua|jugos
TXN-025401,CLI-0418,2022-12-20,127.75,5,gaseosas|agua|jugos
TXN-025402,CLI-0055,2022-12-20,139.41,3,gaseosas|agua
TXN-025403,CLI-0453,2022-12-20,206.56,9,gaseosas|agua|jugos
TXN-025404,CLI-0439,2022-12-20,203.8,4,gaseosas|agua
TXN-025405,CLI-0339,2022-12-20,543.03,8,gaseosas|agua|jugos|energeticas
TXN-025406,CLI-0253,2022-12-20,202.57,3,gaseosas|agua
TXN-025407,CLI-0180,2022-12-21,168.65,4,gaseosas|agua
TXN-025408,CLI-0338,2022-12-21,127.8,5,gaseosas|agua
TXN-025409,CLI-0234,2022-12-21,185.92,6,gaseosas|agua
TXN-025410,CLI-0393,2022-12-21,150.59,6,gaseosas|agua|jugos
TXN-025411,CLI-0185,2022-12-21,121.4,5,gaseosas|agua|jugos
TXN-025412,CLI-0029,2022-12-21,207.95,3,gaseosas|agua
TXN-025413,CLI-0297,2022-12-21,391.76,9,gaseosas|agua|jugos|energeticas
TXN-025414,CLI-0195,2022-12-21,199.56,3,gaseosas|agua
TXN-025415,CLI-0143,2022-12-21,188.2,5,gaseosas|agua
TXN-025416,CLI-0264,2022-12-21,200.87,6,gaseosas|agua|jugos
TXN-025417,CLI-0320,2022-12-21,160.87,5,gaseosas|agua
TXN-025418,CLI-0212,2022-12-21,141.61,5,gaseosas|agua
TXN-025419,CLI-0176,2022-12-21,409.51,9,gaseosas|agua|jugos|energeticas
TXN-025420,CLI-0061,2022-12-21,496.98,8,gaseosas|agua|jugos|energeticas
TXN-025421,CLI-0150,2022-12-21,81.89,4,gaseosas|agua
TXN-025422,CLI-0426,2022-12-21,70.99,1,gaseosas
TXN-025423,CLI-0132,2022-12-21,191.62,6,gaseosas|agua|jugos
TXN-025424,CLI-0277,2022-12-21,196.04,4,gaseosas|agua|jugos
TXN-025425,CLI-0281,2022-12-21,397.54,7,gaseosas|agua|jugos
TXN-025426,CLI-0484,2022-12-21,343.28,8,gaseosas|agua|jugos
TXN-025427,CLI-0444,2022-12-21,224.74,4,gaseosas|agua
TXN-025428,CLI-0143,2022-12-21,223.99,7,gaseosas|agua|jugos
TXN-025429,CLI-0319,2022-12-21,112.55,5,gaseosas|agua
TXN-025430,CLI-0460,2022-12-21,180.87,2,gaseosas|agua
TXN-025431,CLI-0380,2022-12-21,421.18,6,gaseosas|agua|jugos
TXN-025432,CLI-0499,2022-12-21,186.84,6,gaseosas|agua|jugos
TXN-025433,CLI-0249,2022-12-21,150.33,6,gaseosas|agua
TXN-025434,CLI-0005,2022-12-21,425.9,7,gaseosas|agua|jugos|energeticas
TXN-025435,CLI-0218,2022-12-21,151.04,2,gaseosas|agua
TXN-025436,CLI-0350,2022-12-21,117.37,1,gaseosas
TXN-025437,CLI-0453,2022-12-21,238.56,4,gaseosas|agua
TXN-025438,CLI-0261,2022-12-21,254.85,4,gaseosas|agua|jugos
TXN-025439,CLI-0227,2022-12-21,252.02,5,gaseosas|agua|jugos
TXN-025440,CLI-0252,2022-12-21,197.07,6,gaseosas|agua|jugos
TXN-025441,CLI-0113,2022-12-21,222.4,8,gaseosas|agua|jugos
TXN-025442,CLI-0057,2022-12-21,166.29,7,gaseosas|agua|jugos
TXN-025443,CLI-0290,2022-12-21,180.85,2,gaseosas|agua
TXN-025444,CLI-0050,2022-12-21,200.9,4,gaseosas|agua
TXN-025445,CLI-0227,2022-12-21,241.51,6,gaseosas|agua
TXN-025446,CLI-0200,2022-12-21,410.8,5,gaseosas|agua|jugos
TXN-025447,CLI-0439,2022-12-21,211.29,6,gaseosas|agua
TXN-025448,CLI-0119,2022-12-21,170.97,5,gaseosas|agua|jugos
TXN-025449,CLI-0366,2022-12-21,100.99,2,gaseosas
TXN-025450,CLI-0042,2022-12-21,364.59,6,gaseosas|agua|jugos
TXN-025451,CLI-0201,2022-12-21,331.46,5,gaseosas|agua|jugos
TXN-025452,CLI-0434,2022-12-21,200.81,6,gaseosas|agua|jugos
TXN-025453,CLI-0301,2022-12-21,181.07,6,gaseosas|agua|jugos
TXN-025454,CLI-0275,2022-12-21,85.26,1,gaseosas
TXN-025455,CLI-0310,2022-12-21,121.26,7,gaseosas|agua|jugos
TXN-025456,CLI-0365,2022-12-21,262.55,9,gaseosas|agua|jugos|energeticas
TXN-025457,CLI-0262,2022-12-21,197.52,8,gaseosas|agua|jugos
TXN-025458,CLI-0412,2022-12-21,181.55,8,gaseosas|agua|jugos
TXN-025459,CLI-0192,2022-12-21,131.54,4,gaseosas|agua
TXN-025460,CLI-0017,2022-12-21,152.67,4,gaseosas|agua
TXN-025461,CLI-0038,2022-12-21,160.19,5,gaseosas|agua
TXN-025462,CLI-0236,2022-12-21,136.79,7,gaseosas|agua|jugos
TXN-025463,CLI-0498,2022-12-21,257.7,4,gaseosas|agua|jugos|energeticas
TXN-025464,CLI-0365,2022-12-22,265.29,9,gaseosas|agua|jugos|energeticas
TXN-025465,CLI-0064,2022-12-22,195.18,4,gaseosas|agua
TXN-025466,CLI-0079,2022-12-22,231.27,5,gaseosas|agua
TXN-025467,CLI-0381,2022-12-22,181.6,5,gaseosas|agua
TXN-025468,CLI-0375,2022-12-22,162.52,6,gaseosas|agua
TXN-025469,CLI-0435,2022-12-22,116.67,5,gaseosas|agua|jugos
TXN-025470,CLI-0214,2022-12-22,124.7,2,gaseosas|agua
TXN-025471,CLI-0236,2022-12-22,157.49,5,gaseosas|agua|jugos
TXN-025472,CLI-0123,2022-12-22,221.23,3,gaseosas|agua
TXN-025473,CLI-0351,2022-12-22,201.95,6,gaseosas|agua|jugos
TXN-025474,CLI-0116,2022-12-22,248.08,7,gaseosas|agua|jugos|energeticas
TXN-025475,CLI-0438,2022-12-22,199.14,7,gaseosas|agua|jugos
TXN-025476,CLI-0213,2022-12-22,262.83,6,gaseosas|agua|jugos
TXN-025477,CLI-0389,2022-12-22,155.43,4,gaseosas|agua
TXN-025478,CLI-0264,2022-12-22,217.37,6,gaseosas|agua
TXN-025479,CLI-0459,2022-12-22,141.56,2,gaseosas
TXN-025480,CLI-0049,2022-12-22,161.46,6,gaseosas|agua|jugos
TXN-025481,CLI-0200,2022-12-22,490.9,7,gaseosas|agua|jugos|energeticas
TXN-025482,CLI-0187,2022-12-22,171.37,6,gaseosas|agua
TXN-025483,CLI-0276,2022-12-22,166.47,5,gaseosas|agua
TXN-025484,CLI-0057,2022-12-22,197.52,5,gaseosas|agua|jugos
TXN-025485,CLI-0215,2022-12-22,156.48,3,gaseosas|agua
TXN-025486,CLI-0035,2022-12-22,116.69,3,gaseosas
TXN-025487,CLI-0042,2022-12-22,404.57,9,gaseosas|agua|jugos|energeticas
TXN-025488,CLI-0242,2022-12-22,208.71,8,gaseosas|agua|jugos
TXN-025489,CLI-0370,2022-12-22,204.26,8,gaseosas|agua|jugos
TXN-025490,CLI-0080,2022-12-22,132.62,3,gaseosas
TXN-025491,CLI-0085,2022-12-22,108.9,5,gaseosas|agua|jugos
TXN-025492,CLI-0264,2022-12-22,202.15,7,gaseosas|agua|jugos
TXN-025493,CLI-0400,2022-12-22,94.03,3,gaseosas
TXN-025494,CLI-0181,2022-12-22,282.21,10,gaseosas|agua|jugos|energeticas
TXN-025495,CLI-0065,2022-12-22,248.94,6,gaseosas|agua|jugos
TXN-025496,CLI-0071,2022-12-22,160.77,6,gaseosas|agua|jugos
TXN-025497,CLI-0001,2022-12-22,135.91,5,gaseosas|agua|jugos
TXN-025498,CLI-0107,2022-12-22,242.06,3,gaseosas|agua
TXN-025499,CLI-0430,2022-12-22,145.97,3,gaseosas|agua
TXN-025500,CLI-0044,2022-12-22,249.83,7,gaseosas|agua|jugos
TXN-025501,CLI-0113,2022-12-22,194.75,7,gaseosas|agua|jugos
TXN-025502,CLI-0369,2022-12-22,170.07,6,gaseosas|agua|jugos
TXN-025503,CLI-0135,2022-12-22,121.91,6,gaseosas|agua
TXN-025504,CLI-0045,2022-12-22,267.23,2,gaseosas|agua
TXN-025505,CLI-0190,2022-12-22,247.76,4,gaseosas|agua|jugos
TXN-025506,CLI-0307,2022-12-22,170.28,5,gaseosas|agua
TXN-025507,CLI-0106,2022-12-22,137.07,5,gaseosas|agua
TXN-025508,CLI-0431,2022-12-22,188.39,3,gaseosas|agua
TXN-025509,CLI-0072,2022-12-22,379.17,10,gaseosas|agua|jugos|energeticas
TXN-025510,CLI-0134,2022-12-22,185.79,5,gaseosas|agua
TXN-025511,CLI-0176,2022-12-22,430.43,9,gaseosas|agua|jugos|energeticas
TXN-025512,CLI-0310,2022-12-22,117.87,4,gaseosas|agua
TXN-025513,CLI-0134,2022-12-22,164.09,6,gaseosas|agua|jugos
TXN-025514,CLI-0132,2022-12-23,179.57,7,gaseosas|agua|jugos
TXN-025515,CLI-0192,2022-12-23,145.12,2,gaseosas|agua
TXN-025516,CLI-0212,2022-12-23,164.69,7,gaseosas|agua|jugos
TXN-025517,CLI-0056,2022-12-23,279.43,3,gaseosas|agua|jugos
TXN-025518,CLI-0280,2022-12-23,159.48,5,gaseosas|agua
TXN-025519,CLI-0460,2022-12-23,158.49,8,gaseosas|agua|jugos
TXN-025520,CLI-0415,2022-12-23,80.5,3,gaseosas
TXN-025521,CLI-0447,2022-12-23,199.84,4,gaseosas|agua|jugos
TXN-025522,CLI-0403,2022-12-23,239.29,5,gaseosas|agua
TXN-025523,CLI-0228,2022-12-23,463.44,10,gaseosas|agua|jugos|energeticas
TXN-025524,CLI-0002,2022-12-23,231.09,8,gaseosas|agua|jugos
TXN-025525,CLI-0144,2022-12-23,124.04,6,gaseosas|agua|jugos
TXN-025526,CLI-0074,2022-12-23,173.95,3,gaseosas|agua
TXN-025527,CLI-0238,2022-12-23,198.77,5,gaseosas|agua|jugos
TXN-025528,CLI-0074,2022-12-23,161.95,8,gaseosas|agua|jugos
TXN-025529,CLI-0034,2022-12-23,135.04,5,gaseosas|agua|jugos
TXN-025530,CLI-0440,2022-12-23,124.2,6,gaseosas|agua
TXN-025531,CLI-0108,2022-12-23,126.88,3,gaseosas
TXN-025532,CLI-0242,2022-12-23,170.41,4,gaseosas|agua
TXN-025533,CLI-0171,2022-12-23,157.26,5,gaseosas|agua
TXN-025534,CLI-0105,2022-12-23,224.88,7,gaseosas|agua|jugos
TXN-025535,CLI-0105,2022-12-23,226.6,4,gaseosas|agua
TXN-025536,CLI-0262,2022-12-23,195.56,6,gaseosas|agua|jugos
TXN-025537,CLI-0424,2022-12-23,391.96,8,gaseosas|agua|jugos
TXN-025538,CLI-0189,2022-12-23,183.92,3,gaseosas|agua
TXN-025539,CLI-0047,2022-12-23,137.6,9,gaseosas|agua|jugos
TXN-025540,CLI-0140,2022-12-23,311.35,7,gaseosas|agua|jugos|energeticas
TXN-025541,CLI-0485,2022-12-23,191.32,4,gaseosas|agua
TXN-025542,CLI-0431,2022-12-23,216.73,5,gaseosas|agua
TXN-025543,CLI-0049,2022-12-23,194.22,5,gaseosas|agua|jugos
TXN-025544,CLI-0500,2022-12-23,133.51,1,gaseosas
TXN-025545,CLI-0232,2022-12-23,153.19,4,gaseosas|agua
TXN-025546,CLI-0252,2022-12-23,192.73,6,gaseosas|agua|jugos
TXN-025547,CLI-0236,2022-12-23,128.86,6,gaseosas|agua
TXN-025548,CLI-0235,2022-12-23,174.07,8,gaseosas|agua|jugos
TXN-025549,CLI-0463,2022-12-23,108.33,1,gaseosas
TXN-025550,CLI-0079,2022-12-23,238.78,7,gaseosas|agua|jugos
TXN-025551,CLI-0303,2022-12-23,151.45,5,gaseosas|agua
TXN-025552,CLI-0318,2022-12-23,191.78,5,gaseosas|agua|jugos
TXN-025553,CLI-0389,2022-12-23,154.84,5,gaseosas|agua
TXN-025554,CLI-0064,2022-12-23,210.46,5,gaseosas|agua|jugos
TXN-025555,CLI-0248,2022-12-23,231.59,5,gaseosas|agua|jugos
TXN-025556,CLI-0172,2022-12-23,137.38,4,gaseosas|agua
TXN-025557,CLI-0385,2022-12-23,152.09,6,gaseosas|agua|jugos
TXN-025558,CLI-0279,2022-12-23,245.8,3,gaseosas|agua
TXN-025559,CLI-0373,2022-12-23,184.09,7,gaseosas|agua|jugos
TXN-025560,CLI-0214,2022-12-23,120.88,7,gaseosas|agua|jugos
TXN-025561,CLI-0266,2022-12-23,218.49,5,gaseosas|agua|jugos
TXN-025562,CLI-0119,2022-12-23,158.99,5,gaseosas|agua
TXN-025563,CLI-0026,2022-12-23,216.03,3,gaseosas|agua
TXN-025564,CLI-0262,2022-12-24,218.84,6,gaseosas|agua|jugos
TXN-025565,CLI-0072,2022-12-24,307.57,8,gaseosas|agua|jugos|energeticas
TXN-025566,CLI-0215,2022-12-24,136.05,6,gaseosas|agua
TXN-025567,CLI-0325,2022-12-24,112.09,4,gaseosas|agua
TXN-025568,CLI-0496,2022-12-24,103.96,6,gaseosas|agua
TXN-025569,CLI-0416,2022-12-24,80.45,4,gaseosas|agua
TXN-025570,CLI-0023,2022-12-24,192.88,5,gaseosas|agua
TXN-025571,CLI-0338,2022-12-24,124.1,4,gaseosas|agua
TXN-025572,CLI-0338,2022-12-24,112.09,5,gaseosas|agua
TXN-025573,CLI-0031,2022-12-24,173.15,7,gaseosas|agua|jugos
TXN-025574,CLI-0436,2022-12-24,182.71,5,gaseosas|agua
TXN-025575,CLI-0280,2022-12-24,128.64,5,gaseosas|agua
TXN-025576,CLI-0191,2022-12-24,201.72,5,gaseosas|agua|jugos
TXN-025577,CLI-0112,2022-12-24,392.61,7,gaseosas|agua|jugos|energeticas
TXN-025578,CLI-0373,2022-12-24,182.69,7,gaseosas|agua|jugos
TXN-025579,CLI-0416,2022-12-24,71.58,3,gaseosas
TXN-025580,CLI-0477,2022-12-24,168.95,5,gaseosas|agua
TXN-025581,CLI-0150,2022-12-24,102.49,4,gaseosas|agua
TXN-025582,CLI-0410,2022-12-24,303.51,9,gaseosas|agua|jugos|energeticas
TXN-025583,CLI-0151,2022-12-24,419.76,7,gaseosas|agua|jugos
TXN-025584,CLI-0200,2022-12-24,532.54,5,gaseosas|agua|jugos
TXN-025585,CLI-0498,2022-12-24,292.92,9,gaseosas|agua|jugos
TXN-025586,CLI-0171,2022-12-24,131.78,5,gaseosas|agua|jugos
TXN-025587,CLI-0150,2022-12-24,102.86,3,gaseosas
TXN-025588,CLI-0433,2022-12-24,100.45,9,gaseosas|agua|jugos
TXN-025589,CLI-0191,2022-12-24,210.41,5,gaseosas|agua
TXN-025590,CLI-0360,2022-12-24,125.3,6,gaseosas|agua|jugos
TXN-025591,CLI-0069,2022-12-24,466.09,7,gaseosas|agua|jugos|energeticas
TXN-025592,CLI-0242,2022-12-24,172.96,2,gaseosas|agua
TXN-025593,CLI-0026,2022-12-24,220.64,6,gaseosas|agua|jugos
TXN-025594,CLI-0020,2022-12-24,153.07,4,gaseosas|agua|jugos
TXN-025595,CLI-0068,2022-12-24,165.71,6,gaseosas|agua|jugos
TXN-025596,CLI-0211,2022-12-24,175.67,5,gaseosas|agua|jugos
TXN-025597,CLI-0301,2022-12-24,169.84,7,gaseosas|agua|jugos
TXN-025598,CLI-0291,2022-12-24,184.53,6,gaseosas|agua|jugos
TXN-025599,CLI-0141,2022-12-24,157.15,2,gaseosas|agua
TXN-025600,CLI-0101,2022-12-24,117.37,5,gaseosas|agua
TXN-025601,CLI-0393,2022-12-24,184.99,2,gaseosas|agua
TXN-025602,CLI-0417,2022-12-24,153.11,3,gaseosas|agua
TXN-025603,CLI-0165,2022-12-24,174.95,4,gaseosas|agua
TXN-025604,CLI-0310,2022-12-24,112.61,3,gaseosas|agua
TXN-025605,CLI-0051,2022-12-24,248.12,8,gaseosas|agua|jugos
TXN-025606,CLI-0092,2022-12-24,178.33,6,gaseosas|agua
TXN-025607,CLI-0419,2022-12-24,288.43,7,gaseosas|agua|jugos
TXN-025608,CLI-0378,2022-12-24,226.99,4,gaseosas|agua|jugos
TXN-025609,CLI-0493,2022-12-24,219.14,7,gaseosas|agua|jugos
TXN-025610,CLI-0101,2022-12-24,132.11,6,gaseosas|agua|jugos
TXN-025611,CLI-0051,2022-12-24,187.69,7,gaseosas|agua|jugos
TXN-025612,CLI-0293,2022-12-24,141.52,5,gaseosas|agua|jugos
TXN-025613,CLI-0318,2022-12-24,199.21,5,gaseosas|agua|jugos
TXN-025614,CLI-0275,2022-12-25,72.64,2,gaseosas
TXN-025615,CLI-0214,2022-12-25,143.29,6,gaseosas|agua
TXN-025616,CLI-0379,2022-12-25,452.75,8,gaseosas|agua|jugos|energeticas
TXN-025617,CLI-0254,2022-12-25,260.09,6,gaseosas|agua|jugos
TXN-025618,CLI-0011,2022-12-25,188.77,3,gaseosas|agua
TXN-025619,CLI-0389,2022-12-25,150.4,5,gaseosas|agua
TXN-025620,CLI-0324,2022-12-25,261.81,3,gaseosas|agua
TXN-025621,CLI-0374,2022-12-25,172.99,7,gaseosas|agua|jugos
TXN-025622,CLI-0043,2022-12-25,141.13,5,gaseosas|agua|jugos
TXN-025623,CLI-0203,2022-12-25,150.95,2,gaseosas
TXN-025624,CLI-0427,2022-12-25,163.0,5,gaseosas|agua|jugos
TXN-025625,CLI-0169,2022-12-25,413.3,6,gaseosas|agua|jugos
TXN-025626,CLI-0137,2022-12-25,134.63,7,gaseosas|agua|jugos
TXN-025627,CLI-0270,2022-12-25,343.17,5,gaseosas|agua|jugos
TXN-025628,CLI-0268,2022-12-25,208.2,5,gaseosas|agua
TXN-025629,CLI-0482,2022-12-25,218.92,5,gaseosas|agua|jugos
TXN-025630,CLI-0482,2022-12-25,194.05,7,gaseosas|agua|jugos
TXN-025631,CLI-0056,2022-12-25,250.96,7,gaseosas|agua|jugos
TXN-025632,CLI-0007,2022-12-25,130.82,6,gaseosas|agua|jugos
TXN-025633,CLI-0136,2022-12-25,176.28,6,gaseosas|agua|jugos
TXN-025634,CLI-0069,2022-12-25,524.03,5,gaseosas|agua|jugos
TXN-025635,CLI-0497,2022-12-25,125.23,4,gaseosas|agua
TXN-025636,CLI-0129,2022-12-25,119.86,3,gaseosas
TXN-025637,CLI-0134,2022-12-25,179.13,4,gaseosas|agua
TXN-025638,CLI-0235,2022-12-25,204.61,8,gaseosas|agua|jugos
TXN-025639,CLI-0240,2022-12-25,119.17,2,gaseosas|agua
TXN-025640,CLI-0484,2022-12-25,354.44,6,gaseosas|agua|jugos
TXN-025641,CLI-0261,2022-12-25,216.9,5,gaseosas|agua|jugos
TXN-025642,CLI-0060,2022-12-25,472.61,9,gaseosas|agua|jugos|energeticas
TXN-025643,CLI-0060,2022-12-25,445.62,10,gaseosas|agua|jugos|energeticas
TXN-025644,CLI-0201,2022-12-25,362.54,9,gaseosas|agua|jugos
TXN-025645,CLI-0408,2022-12-25,142.71,4,gaseosas|agua
TXN-025646,CLI-0280,2022-12-25,135.06,6,gaseosas|agua|jugos
TXN-025647,CLI-0325,2022-12-25,110.8,6,gaseosas|agua|jugos
TXN-025648,CLI-0311,2022-12-25,233.45,7,gaseosas|agua|jugos|energeticas
TXN-025649,CLI-0249,2022-12-25,174.69,7,gaseosas|agua|jugos
TXN-025650,CLI-0433,2022-12-25,96.13,6,gaseosas|agua
TXN-025651,CLI-0359,2022-12-25,101.6,5,gaseosas|agua
TXN-025652,CLI-0240,2022-12-25,100.89,8,gaseosas|agua|jugos
TXN-025653,CLI-0191,2022-12-25,181.16,6,gaseosas|agua
TXN-025654,CLI-0198,2022-12-25,196.03,4,gaseosas|agua
TXN-025655,CLI-0486,2022-12-25,200.56,5,gaseosas|agua
TXN-025656,CLI-0122,2022-12-25,328.6,5,gaseosas|agua|jugos|energeticas
TXN-025657,CLI-0435,2022-12-25,106.63,7,gaseosas|agua|jugos
TXN-025658,CLI-0465,2022-12-25,142.69,4,gaseosas|agua
TXN-025659,CLI-0230,2022-12-25,143.6,3,gaseosas|agua|jugos
TXN-025660,CLI-0324,2022-12-26,267.39,6,gaseosas|agua
TXN-025661,CLI-0484,2022-12-26,329.42,7,gaseosas|agua|jugos
TXN-025662,CLI-0033,2022-12-26,101.07,6,gaseosas|agua|jugos
TXN-025663,CLI-0292,2022-12-26,298.72,6,gaseosas|agua|jugos
TXN-025664,CLI-0232,2022-12-26,155.68,3,gaseosas|agua
TXN-025665,CLI-0101,2022-12-26,121.97,5,gaseosas|agua
TXN-025666,CLI-0448,2022-12-26,98.61,5,gaseosas|agua
TXN-025667,CLI-0099,2022-12-26,117.13,4,gaseosas|agua|jugos
TXN-025668,CLI-0160,2022-12-26,205.65,5,gaseosas|agua|jugos
TXN-025669,CLI-0199,2022-12-26,136.1,4,gaseosas|agua
TXN-025670,CLI-0408,2022-12-26,151.88,6,gaseosas|agua|jugos
TXN-025671,CLI-0485,2022-12-26,212.0,6,gaseosas|agua|jugos
TXN-025672,CLI-0378,2022-12-26,218.06,4,gaseosas|agua|jugos
TXN-025673,CLI-0113,2022-12-26,192.3,9,gaseosas|agua|jugos
TXN-025674,CLI-0336,2022-12-26,231.79,7,gaseosas|agua|jugos
TXN-025675,CLI-0008,2022-12-26,169.82,5,gaseosas|agua
TXN-025676,CLI-0179,2022-12-26,132.69,4,gaseosas|agua
TXN-025677,CLI-0009,2022-12-26,147.12,3,gaseosas|agua
TXN-025678,CLI-0279,2022-12-26,251.51,7,gaseosas|agua|jugos
TXN-025679,CLI-0202,2022-12-26,179.47,7,gaseosas|agua|jugos
TXN-025680,CLI-0200,2022-12-26,457.48,8,gaseosas|agua|jugos|energeticas
TXN-025681,CLI-0462,2022-12-26,245.14,5,gaseosas|agua
TXN-025682,CLI-0161,2022-12-26,174.11,9,gaseosas|agua|jugos
TXN-025683,CLI-0027,2022-12-26,205.65,6,gaseosas|agua
TXN-025684,CLI-0096,2022-12-26,190.44,4,gaseosas|agua
TXN-025685,CLI-0277,2022-12-26,168.22,3,gaseosas|agua
TXN-025686,CLI-0037,2022-12-26,119.82,3,gaseosas
TXN-025687,CLI-0171,2022-12-26,140.84,4,gaseosas|agua
TXN-025688,CLI-0364,2022-12-26,140.01,3,gaseosas|agua
TXN-025689,CLI-0281,2022-12-26,437.16,10,gaseosas|agua|jugos|energeticas
TXN-025690,CLI-0440,2022-12-26,133.97,5,gaseosas|agua
TXN-025691,CLI-0213,2022-12-26,201.04,10,gaseosas|agua|jugos|energeticas
TXN-025692,CLI-0206,2022-12-26,193.39,8,gaseosas|agua|jugos
TXN-025693,CLI-0206,2022-12-26,205.72,6,gaseosas|agua
TXN-025694,CLI-0133,2022-12-26,192.01,6,gaseosas|agua
TXN-025695,CLI-0236,2022-12-26,159.06,4,gaseosas|agua
TXN-025696,CLI-0295,2022-12-26,244.05,5,gaseosas|agua|jugos
TXN-025697,CLI-0027,2022-12-26,236.43,2,gaseosas|agua
TXN-025698,CLI-0097,2022-12-26,311.93,5,gaseosas|agua|jugos
TXN-025699,CLI-0471,2022-12-26,199.43,8,gaseosas|agua|jugos
TXN-025700,CLI-0058,2022-12-26,319.19,8,gaseosas|agua|jugos|energeticas
TXN-025701,CLI-0309,2022-12-26,357.08,4,gaseosas|agua|jugos|energeticas
TXN-025702,CLI-0039,2022-12-26,82.45,2,gaseosas
TXN-025703,CLI-0493,2022-12-26,194.41,5,gaseosas|agua|jugos
TXN-025704,CLI-0460,2022-12-26,197.05,5,gaseosas|agua
TXN-025705,CLI-0160,2022-12-26,177.62,7,gaseosas|agua|jugos
TXN-025706,CLI-0034,2022-12-26,132.29,4,gaseosas|agua
TXN-025707,CLI-0031,2022-12-26,169.71,6,gaseosas|agua|jugos
TXN-025708,CLI-0047,2022-12-26,174.96,7,gaseosas|agua|jugos
TXN-025709,CLI-0292,2022-12-26,329.5,6,gaseosas|agua|jugos
TXN-025710,CLI-0409,2022-12-26,136.85,6,gaseosas|agua
TXN-025711,CLI-0266,2022-12-26,208.93,4,gaseosas|agua
TXN-025712,CLI-0050,2022-12-26,185.54,4,gaseosas|agua|jugos
TXN-025713,CLI-0006,2022-12-26,234.93,8,gaseosas|agua|jugos
TXN-025714,CLI-0414,2022-12-26,262.55,5,gaseosas|agua
TXN-025715,CLI-0264,2022-12-26,209.98,7,gaseosas|agua|jugos
TXN-025716,CLI-0470,2022-12-26,252.66,5,gaseosas|agua
TXN-025717,CLI-0012,2022-12-26,173.61,3,gaseosas|agua
TXN-025718,CLI-0019,2022-12-26,183.48,4,gaseosas|agua|jugos
TXN-025719,CLI-0048,2022-12-26,216.08,3,gaseosas|agua
TXN-025720,CLI-0460,2022-12-26,178.65,3,gaseosas|agua
TXN-025721,CLI-0215,2022-12-26,163.99,4,gaseosas|agua
TXN-025722,CLI-0398,2022-12-26,330.45,6,gaseosas|agua|jugos|energeticas
